Probeta 8;Probeta 8;;;;;
Deformación;Fuerza estándar;;area inicial;diametro inicial;;1000000
%;N;;2,82743E-05;0,006;;
0;-4,260035515;21123,42969;;;;
-1,7593E-06;-4,535326481;;MPa ingenieril;MPa real;;% real
1,801029365;903,6196289;;31,70467147;88,5293417;;1,026870007
1,805411052;907,3010864;;31,83185209;89,0240165;;1,028438755
1,809807264;910,9369507;;31,9590068;89,51811654;;1,02998698
1,814162711;914,6079712;;32,08921173;90,02342923;;1,031550071
1,818548146;918,2796021;;32,21780412;90,52582005;;1,033115892
1,822945764;922,0272217;;32,34763991;91,03152203;;1,034664779
1,827316205;925,7904053;;32,47749729;91,53938978;;1,036221911
1,831620579;929,4747314;;32,61004222;92,05638054;;1,037780937
1,835992425;933,2297363;;32,74313761;92,57520357;;1,039327924
1,840374424;937,0650024;;32,873444;93,08512051;;1,04084919
1,84471519;940,9447021;;33,00625013;93,60547535;;1,042391938
1,849104217;944,8222046;;33,14189492;94,1353907;;1,043935883
1,853481686;948,7180176;;33,27911123;94,66959321;;1,045462953
1,857821515;952,7167969;;33,41624982;95,20637829;;1,047004635
1,862192268;956,6806641;;33,55403602;95,7458273;;1,048539893
1,866606598;960,6705933;;33,69546391;96,29562171;;1,050059626
1,870958765;964,7095947;;33,83565703;96,84415595;;1,051587859
1,875264544;968,809082;;33,97677191;97,39803854;;1,05312896
1,879644825;972,8587036;;34,11962237;97,95602889;;1,054646038
1,884035258;976,8630371;;34,26461207;98,51982422;;1,056144685
1,888375243;980,8258667;;34,40783814;99,08235304;;1,057666962
1,892756305;984,8566895;;34,54946246;99,6418679;;1,059190445
1,897150799;988,9439087;;34,68961889;100,1966364;;1,060694144
1,901509057;992,9641113;;34,83218008;100,7610085;;1,062209786
1,905886995;997,0076904;;34,97673589;101,3328783;;1,063727771
1,910292578;1001,029236;;35,11892147;101,8978687;;1,065230966
1,914645214;1004,993286;;35,26193383;102,4671949;;1,066738678
1,918964738;1008,99353;;35,4041669;103,0364842;;1,068253619
1,923355171;1013,038818;;35,5443665;103,5992177;;1,069748102
1,9277253;1017,109131;;35,6858462;104,1657267;;1,071229012
1,93205154;1021,134338;;35,828919;104,7406556;;1,072731988
1,936446034;1025,129028;;35,97287685;105,3187017;;1,074225773
1,940837248;1029,093628;;36,11523945;105,8917434;;1,075702362
1,945178325;1033,117676;;36,2565227;106,4653223;;1,077200018
1,949552046;1037,168945;;36,39674173;107,0368938;;1,078694319
1,953942323;1041,196289;;36,53906331;107,6140573;;1,080169367
1,958300582;1045,280151;;36,68234766;108,1964936;;1,08165331
1,962619949;1049,325928;;36,82478581;108,7782933;;1,083140659
1,967008977;1053,315186;;36,96922289;109,3660736;;1,084614976
1,971385197;1057,298218;;37,11231296;109,9496787;;1,086073995
1,975730023;1061,356201;;37,25340409;110,5311844;;1,087554367
1,980114209;1065,414307;;37,39427504;111,1127953;;1,08902824
1,984500737;1069,394775;;37,53779684;111,7023491;;1,090489395
1,988849;1073,339844;;37,68132297;112,294646;;1,091961625
1,993216942;1077,288086;;37,82210325;112,880095;;1,093432476
1,997634239;1081,245605;;37,9616315;113,4615843;;1,094888363
2,001994372;1085,168335;;38,101272;114,0453729;;1,096348709
2,00629937;1089,025391;;38,24124062;114,6332522;;1,097823391
2,010667781;1092,905151;;38,3799788;115,2164803;;1,099276858
2,015073208;1096,816406;;38,51639424;115,7918117;;1,100709877
2,019414286;1100,724121;;38,6536127;116,3731864;;1,102161908
2,023781603;1104,64856;;38,79194505;116,9605542;;1,103624111
2,028168912;1108,6427;;38,93015219;117,5462577;;1,105062867
2,032520923;1112,590942;;39,06895081;118,1359747;;1,106508234
2,036892145;1116,565186;;39,21021464;118,735153;;1,107958117
2,041297104;1120,569946;;39,34985514;119,329259;;1,109394261
2,045649583;1124,573975;;39,49041524;119,9281318;;1,110834672
2,049964734;1128,692627;;39,63205467;120,5328531;;1,112284103
2,054357822;1132,810669;;39,77366821;121,136656;;1,113714206
2,058741695;1136,892944;;39,91933574;121,7525662;;1,115130028
2,063075901;1140,998901;;40,06498168;122,3727902;;1,116569365
2,067461648;1145,133911;;40,20936263;122,990054;;1,118003621
2,071858485;1149,300415;;40,35458116;123,609145;;1,119419607
2,076210027;1153,429688;;40,50082721;124,2347342;;1,120850395
2,080583592;1157,57959;;40,64818714;124,8654786;;1,122282748
2,084981678;1161,723755;;40,79423028;125,4916203;;1,123698329
2,089351495;1165,916138;;40,94100305;126,1221823;;1,125119057
2,093658836;1170,084961;;41,08757291;126,7544096;;1,126545718
2,098035056;1174,292725;;41,23584812;127,392029;;1,127961197
2,102408308;1178,504028;;41,38329008;128,025781;;1,12935448
2,106746262;1182,705688;;41,53210928;128,6679305;;1,130768058
2,111138726;1186,88855;;41,68105368;129,3116472;;1,132178684
2,11551807;1191,113525;;41,82965701;129,9541306;;1,133575961
2,119860397;1195,491943;;41,97759547;130,5981229;;1,134988809
2,124227714;1199,825439;;42,12702341;131,2475027;;1,136395453
2,12864345;1204,130737;;42,28187827;131,9135575;;1,137788256
2,13299999;1208,407715;;42,43514434;132,577054;;1,139187121
2,137305926;1212,740112;;42,5874131;133,2408311;;1,140599508
2,141684801;1217,107178;;42,73868024;133,9002848;;1,141991009
2,146081169;1221,48938;;42,89190746;134,5650354;;1,143364446
2,150416156;1225,841431;;43,0463608;135,2380975;;1,144759217
2,154792376;1230,196777;;43,2013495;135,9149521;;1,146157605
2,159182809;1234,545044;;43,35527181;136,5871487;;1,147534557
2,163547158;1238,864014;;43,50931069;137,2628416;;1,148922686
2,167929938;1243,171265;;43,66309916;137,9397122;;1,150313389
2,172328962;1247,540649;;43,81585147;138,6135124;;1,151693917
2,176680504;1251,96228;;43,96818931;139,2881432;;1,153078358
2,18099831;1256,293579;;44,12272468;139,9717974;;1,154466006
2,185392804;1260,627808;;44,27910788;140,6605787;;1,155836785
2,189774803;1264,986938;;44,43229624;141,3390592;;1,157195081
2,194093389;1269,395996;;44,58558822;142,0226119;;1,158575611
2,198485384;1273,828613;;44,73976093;142,7097621;;1,15995032
2,202874099;1278,250366;;44,89569945;143,4010568;;1,161303288
2,207215177;1282,756104;;45,05247121;144,0996707;;1,16267738
2,211594677;1287,281616;;45,20885873;144,7982827;;1,164048563
2,215991982;1291,820801;;45,36821659;145,5056328;;1,165403015
2,220348054;1296,366333;;45,52827386;146,218362;;1,166767598
2,224657582;1300,978271;;45,68881467;146,9348617;;1,168135858
2,229039581;1305,5802;;45,84957999;147,6516057;;1,169489445
2,233426109;1310,247925;;46,01269395;148,3751824;;1,170826769
2,237763907;1314,951904;;46,17545388;149,1023683;;1,17218475
2,242151685;1319,605469;;46,34054087;149,8387148;;1,17354229
2,246534621;1324,237305;;46,50691011;150,578395;;1,174882939
2,250880072;1328,784546;;46,67149629;151,3160703;;1,17623721
2,255261603;1333,337402;;46,83531397;152,0524683;;1,177588157
2,259681711;1337,965454;;46,99613973;152,7788141;;1,178925751
2,264028256;1342,612183;;47,15716409;153,5089055;;1,180272642
2,268330599;1347,247559;;47,32084793;154,2509026;;1,181629556
2,272708381;1351,86499;;47,48519234;154,9930095;;1,182962094
2,277109435;1356,519287;;47,64913523;155,7331267;;1,184279334
2,281451137;1361,105347;;47,81244346;156,4761844;;1,185617893
2,285811426;1365,749756;;47,97705554;157,2260614;;1,186961764
2,290189833;1370,491821;;48,13925422;157,9666105;;1,188285744
2,294557619;1375,301636;;48,30351659;158,7162467;;1,189613631
2,298939461;1380,096191;;48,47123285;159,4795575;;1,190945263
2,303338797;1384,774048;;48,64134524;160,2517145;;1,192271901
2,307689871;1389,495117;;48,81091796;161,0242634;;1,193601041
2,31200346;1394,291016;;48,97636328;161,785521;;1,194933714
2,316398266;1399,152466;;49,14333696;162,5509179;;1,196250022
2,320775423;1403,921143;;49,31295717;163,3246847;;1,197553281
2,325109473;1408,752686;;49,48489579;164,1116226;;1,198879334
2,329500218;1413,59021;;49,65355323;164,8882993;;1,200198317
2,333894556;1418,365234;;49,82443411;165,6716978;;1,201502598
2,338248129;1423,130737;;49,99552654;166,4601165;;1,202822208
2,342627004;1427,914551;;50,16440848;167,2428483;;1,204141157
2,347022122;1432,778809;;50,33295367;168,0238884;;1,205446157
2,351389752;1437,617676;;50,50214646;168,8098385;;1,206757026
2,355699749;1442,420288;;50,67418439;169,6076162;;1,208071032
2,360079873;1447,177124;;50,84532431;170,4024988;;1,209375111
2,36446031;1451,946045;;51,01518197;171,1916333;;1,210660318
2,36878983;1456,716675;;51,18342063;171,9803815;;1,211964745
2,373175578;1461,525146;;51,3520867;172,7720576;;1,213267567
2,377561169;1466,338501;;51,52081322;173,5627916;;1,214553579
2,38190006;1471,216553;;51,69087811;174,3624076;;1,215854609
2,386271126;1476,126587;;51,86111571;175,1640906;;1,217153901
2,390681082;1481,027832;;52,03364149;175,9725753;;1,218437699
2,395029345;1485,864136;;52,20729843;176,7880672;;1,219729353
2,399339966;1490,737183;;52,38064452;177,6060604;;1,22103081
2,403720872;1495,694214;;52,55169377;178,4145425;;1,222312405
2,408120207;1500,684204;;52,72404255;179,226945;;1,223581285
2,412467533;1505,668091;;52,89936166;180,0546614;;1,224869207
2,416835787;1510,61853;;53,07584647;180,8888649;;1,22616088
2,421225908;1515,564575;;53,2521154;181,7211149;;1,227435646
2,425591663;1520,43103;;53,42720138;182,5519737;;1,228714914
2,429975849;1525,327759;;53,60213194;183,3850025;;1,229998939
2,434380183;1530,258179;;53,77424758;184,2086142;;1,231274205
2,438717512;1535,25;;53,94743392;185,0383955;;1,23255322
2,443034537;1540,226074;;54,12181186;185,8748781;;1,233836468
2,447424814;1545,176025;;54,29836142;186,7167263;;1,235098586
2,451811811;1550,152344;;54,47435404;187,5570823;;1,236353215
2,456143673;1555,155151;;54,64942275;188,3997761;;1,237627522
2,46052411;1560,160645;;54,82542401;189,2470461;;1,238899256
2,464910014;1565,19873;;55,00236214;190,0960659;;1,240153422
2,469255465;1570,387817;;55,17939524;190,9496276;;1,241420055
2,47363434;1575,579224;;55,35758108;191,809037;;1,242686662
2,478030552;1580,821899;;55,54110749;192,6862907;;1,243940008
2,482391153;1586,063232;;55,72471593;193,5672868;;1,245201406
2,486701619;1591,340698;;55,91013765;194,4571669;;1,2464662
2,491073465;1596,645386;;56,09551189;195,3465143;;1,247719171
2,495457963;1601,984253;;56,28216406;196,2391125;;1,248956194
2,49979826;1607,372314;;56,469779;197,1401471;;1,250209272
2,504194941;1612,873291;;56,6586028;198,0477643;;1,251464401
2,50858022;1618,346802;;56,8491665;198,960614;;1,252705327
2,512924109;1623,695801;;57,04372374;199,8923281;;1,253960805
2,517303296;1629,133545;;57,23730959;200,8216922;;1,25521146
2,521717782;1634,526855;;57,42649173;201,7349073;;1,25644877
2,526080882;1639,967529;;57,61881258;202,6628394;;1,257694587
2,530381351;1645,470703;;57,80956193;203,5889622;;1,258948877
2,53475273;1651,015625;;58,0019864;204,5196954;;1,260187023
2,539150972;1656,494629;;58,19662136;205,4562668;;1,261405897
2,543489707;1661,917847;;58,39273285;206,4038718;;1,262643348
2,547860929;1667,265015;;58,58651298;207,3465144;;1,26388686
2,552247457;1672,787109;;58,77832007;208,2803722;;1,265112035
2,556596345;1678,436035;;58,96743745;209,2082674;;1,266344867
2,560965224;1683,960938;;59,1627416;210,1606984;;1,26758049
2,565364403;1689,439209;;59,36253148;211,1285625;;1,268804005
2,569723443;1694,870361;;59,55793493;212,0837351;;1,270031638
2,574041249;1700,280151;;59,75168915;213,0365455;;1,271266266
2,578425434;1705,707153;;59,94377687;213,9827055;;1,272488126
2,582802591;1711,206299;;60,13510905;214,9253602;;1,273696958
2,587143981;1716,739136;;60,32704998;215,87585;;1,274922881
2,591540193;1722,283569;;60,52154247;216,8367392;;1,276145341
2,595942653;1727,738525;;60,71722655;217,8014338;;1,277356338
2,600285449;1733,071167;;60,91332077;218,7726399;;1,278581134
2,604666042;1738,48291;;61,10625037;219,7345721;;1,279806169
2,609065222;1744,026489;;61,29485399;220,6789709;;1,281013134
2,61342145;1749,63562;;61,48625525;221,6374164;;1,282229129
2,617734882;1755,195923;;61,68231926;222,6155132;;1,283448797
2,622113757;1760,720825;;61,88070168;223,6010548;;1,284655093
2,626497006;1766,290894;;62,07735716;224,5794204;;1,285848107
2,630832461;1771,904541;;62,27276061;225,5590229;;1,287057766
2,635221957;1777,484253;;62,46976148;226,546403;;1,28826717
2,639602394;1783,052856;;62,66830364;227,5381111;;1,28946195
2,643942222;1788,76001;;62,86564558;228,5305752;;1,29067017
2,648311101;1794,575928;;63,06259464;229,5227704;;1,291874443
2,652724338;1800,34375;;63,2644439;230,5319783;;1,293066124
2,657076661;1806,071289;;63,47013992;231,5588161;;1,294264349
2,661375256;1811,817627;;63,67413491;232,5840623;;1,295473283
2,66576194;1817,621338;;63,87670516;233,6020076;;1,296664102
2,670157996;1823,442749;;64,07994029;234,6207078;;1,29783883
2,674498762;1829,276733;;64,28520458;235,6542563;;1,29903621
2,678875763;1835,198975;;64,49109488;236,6925076;;1,300234712
2,683268382;1841,108154;;64,69742987;237,7306259;;1,301416732
2,687629452;1846,967407;;64,9068863;238,7843708;;1,302607206
2,692010202;1852,730713;;65,11588078;239,8392649;;1,303800505
2,696416253;1858,520874;;65,32310946;240,8874224;;1,304983827
2,700763891;1864,409058;;65,52694471;241,9261483;;1,30617108
2,70507623;1870,360352;;65,73172976;242,9718343;;1,30736377
2,709469475;1876,22998;;65,93998166;244,0283031;;1,308539255
2,713845851;1882,037598;;66,15046563;245,0925178;;1,309703834
2,718176933;1887,812744;;66,35806128;246,1532027;;1,310888868
2,72256393;1893,666382;;66,56346372;247,2064436;;1,312067957
2,726956549;1899,641846;;66,76771775;248,254188;;1,313233476
2,731286069;1905,610596;;66,97474783;249,3177805;;1,314412659
2,735664944;1911,559326;;67,18608663;250,3996256;;1,315591962
2,740069747;1917,50293;;67,39718798;251,4781886;;1,316752965
2,74442738;1923,417358;;67,60758128;252,5592714;;1,317925833
2,748739407;1929,378784;;67,81779326;253,6432769;;1,31910426
2,75311797;1935,403442;;68,02697338;254,7220617;;1,320268703
2,757493722;1941,480957;;68,23781569;255,8057887;;1,321419625
2,761841359;1947,617554;;68,45089438;256,9042818;;1,322586953
2,766229606;1953,678467;;68,6658425;258,0114721;;1,323752172
2,770604108;1959,690796;;68,88288021;259,1264677;;1,324908561
2,774957056;1965,633179;;69,09724116;260,2360753;;1,326074396
2,779339367;1971,674683;;69,3098838;261,3401326;;1,327235229
2,783753541;1977,720947;;69,5200526;262,4352131;;1,328389007
2,788112424;1983,674072;;69,73372709;263,54742;;1,329549224
2,792422889;1989,562622;;69,94756996;264,6643655;;1,330716517
2,796799265;1995,452393;;70,15811869;265,766841;;1,331867854
2,801193447;2001,315674;;70,36638353;266,8590835;;1,333005099
2,80552734;2007,101563;;70,57469155;267,957937;;1,334158413
2,809893095;2012,911987;;70,78206271;269,0563129;;1,335315082
2,814289776;2018,648804;;70,98669666;270,1418149;;1,336454573
2,818648659;2024,53064;;71,1921984;271,2346651;;1,33760113
2,82301254;2030,376831;;71,39509677;272,3215877;;1,338754481
2,827414843;2036,197144;;71,60312416;273,4271741;;1,339896606
2,831761232;2042,071167;;71,80989089;274,5301134;;1,341038735
2,836082942;2047,933716;;72,01574233;275,6341212;;1,3421896
2,84048056;2053,832031;;72,22349342;276,7431821;;1,343324549
2,844859123;2059,737549;;72,43083867;277,8507047;;1,344451779
2,849189892;2065,737793;;72,6394489;278,9703914;;1,345597505
2,853572828;2071,675049;;72,84831386;280,0915041;;1,346736963
2,857973257;2077,632568;;73,06052909;281,2238501;;1,347862709
2,86232683;2083,421631;;73,27051656;282,3532717;;1,349000725
2,866702581;2089,224121;;73,48122071;283,4885844;;1,350141983
2,871097388;2095,062256;;73,68596691;284,599287;;1,351269808
2,875463456;2100,936279;;73,89118802;285,7152475;;1,352402098
2,879769547;2106,825195;;74,0976698;286,839296;;1,35353803
2,884151234;2112,647217;;74,30542088;287,9679432;;1,354665257
2,888534795;2118,437256;;74,51369868;289,095979;;1,355775757
2,892867751;2124,200195;;74,71961057;290,2222676;;1,356904487
2,897255685;2130,05127;;74,92439131;291,3461026;;1,358032427
2,90163331;2135,887695;;75,1282136;292,4641999;;1,359146097
2,905976575;2141,846924;;75,33515302;293,6003534;;1,360272635
2,910349515;2147,80249;;75,54157436;294,7355228;;1,361395263
2,914766812;2153,771973;;75,75233895;295,8868614;;1,362507835
2,919121635;2159,651367;;75,96297402;297,0417786;;1,36362676
2,92341773;2165,500488;;76,17410128;298,2038436;;1,364755765
2,92779723;2171,420166;;76,38204232;299,3505146;;1,365867556
2,932194848;2177,334961;;76,58891266;300,4902979;;1,366963144
2,93654436;2183,301758;;76,79827843;301,6480653;;1,368078768
2,940921361;2189,226074;;77,00747151;302,8083827;;1,369197755
2,945305546;2195,121338;;77,21850378;303,9740655;;1,370303272
2,949659119;2200,928955;;77,42803361;305,1377916;;1,371414544
2,954048928;2206,68457;;77,63653591;306,2998557;;1,372526403
2,958451543;2212,405518;;77,84193835;307,4491217;;1,373629276
2,962803867;2218,273193;;78,0455016;308,5957319;;1,374740099
2,967120267;2224,171631;;78,24783872;309,7402779;;1,375852924
2,971505077;2230,026367;;78,4553653;310,903225;;1,376951822
2,975879579;2235,9021;;78,66397985;312,0694687;;1,378040458
2,980214722;2241,705078;;78,87104879;313,2367707;;1,379145135
2,984600157;2247,452881;;79,07886032;314,4080259;;1,380246001
2,988993401;2253,328369;;79,2840987;315,5677368;;1,381335768
2,993331668;2259,334717;;79,48738563;316,7254493;;1,38243697
2,997702733;2265,41626;;79,69518852;317,9035811;;1,383538919
3,00209629;2271,440918;;79,90761962;319,0976279;;1,384625887
3,006462358;2277,381348;;80,1227102;320,3067776;;1,385719879
3,010782819;2283,335938;;80,3357889;321,5115627;;1,386818296
3,015167629;2289,315186;;80,54588862;322,7040708;;1,387908647
3,019541819;2295,347412;;80,75648915;323,8967392;;1,388986439
3,023871964;2301,447021;;80,96796179;325,0999392;;1,390079097
3,028269581;2307,531982;;81,18130817;326,3116631;;1,391167921
3,032658765;2313,537354;;81,39703772;327,531258;;1,392244614
3,037007027;2319,491699;;81,61224919;328,7561409;;1,393336899
3,041377156;2325,465088;;81,82464574;329,9708748;;1,394425902
3,045799451;2331,518311;;82,03523764;331,1768308;;1,395503583
3,050151462;2337,600098;;82,24650305;332,3891386;;1,396585514
3,054451619;2343,624023;;82,46059201;333,6190179;;1,39767917
3,058824871;2349,723877;;82,67569123;334,8490717;;1,398754278
3,063228424;2355,75293;;82,88874402;336,0684024;;1,399815443
3,067570751;2361,744629;;83,1044822;337,3065393;;1,400893491
3,071932758;2367,746582;;83,31771633;338,5389132;;1,401977836
3,076317881;2373,849365;;83,52962934;339,7626772;;1,403045954
3,080683636;2379,919922;;83,741905;340,9914062;;1,404117766
3,085061262;2386,063721;;83,95774681;342,2384646;;1,405194101
3,089458255;2392,127441;;84,17244883;343,4811346;;1,406264532
3,093810891;2398,17627;;84,38974126;344,7372629;;1,407336725
3,098118544;2404,306152;;84,60420151;345,9853503;;1,408412505
3,102504604;2410,404541;;84,81813504;347,229405;;1,409476294
3,106897849;2416,568359;;85,0349353;348,4832453;;1,410527977
